game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
31133,Ice Flow,"['Dean Conrad', 'John Streets']",['R. H. Aidley'],2008,2,4,11,75,45,75,"['JKLM Games', 'Heidelberger Spieleverlag', 'Ludorum Games']","['Animals', 'Puzzle', 'Racing', 'Travel']","['Components: Meeples (Animal) / Animeeples', 'Country: Russia', 'Country: USA', 'Region: Arctic', 'States: Alaska']","['Bias', 'Grid Movement', 'Hexagon Grid', 'Race', 'Resource to Move', 'Tile Placement', 'Variable Set-up']",,,,,2019-09-07,2409,2019-09-07,2891,2021-05-22,,,,,,,,,675,2019-09-07,817,2021-05-22,,,,,1092,2019-09-07,1280,2021-05-22,,,,,,,,,https://boardgamegeek.com/boardgame/31133
85,Quebec 1759,"['Steve Brewster', 'Tom Dalgliesh', 'Lance Gutteridge']",[],1972,2,2,12,60,60,60,"['Columbia Games', 'Gamma Two Games']","['Age of Reason', 'Wargame']","['Cities: Quebec (Canada)', 'Components: Block Wargames', 'Country: Canada', 'History: French and Indian War', 'Players: Two Player Only Games', 'Region: Quebec (Canada)']","['Dice Rolling', 'Point to Point Movement', 'Secret Unit Deployment', 'Simulation']",,,,,2019-09-07,2396,2019-09-07,2892,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,345,2020-01-11,385,2021-05-22,https://boardgamegeek.com/boardgame/85
42743,Opera,['Hans van Tol'],"['Volkan Baga', 'Arenea Kunkeler']",2009,2,4,12,90,90,90,"['The Game Master BV', 'HUCH!', 'Hutter Trade GmbH + Co KG']","['Age of Reason', 'Economic', 'Music', 'Renaissance']","['Music: Opera', 'Theme: Music Making & Makers']","['Auction/Bidding', 'Commodity Speculation', 'Set Collection', 'Time Track', 'Trading', 'Variable Phase Order']",,,,,2019-09-07,2421,2019-09-28,2896,2021-05-22,,,,,,,,,,,,,,,,,1062,2019-09-07,1237,2021-05-22,,,,,,,,,https://boardgamegeek.com/boardgame/42743
243797,Mezo,['John Clowdus'],"['Chris Byer', 'Daryl Toh Liem Zhan']",2020,2,4,14,120,90,120,"['Kolossal Games', 'Portal Games']","['Miniatures', 'Mythology']","['Components: Miniatures', 'Crowdfunding: Kickstarter', 'Theme: Native Americans / First Peoples']","['Area Majority / Influence', 'Simultaneous Action Selection', 'Variable Player Powers']",,,,,2020-01-25,2894,2021-05-22,4592,2020-01-25,,,,,,,,,,,,,,,,,1242,2021-05-08,1519,2020-01-25,,,,,,,,,https://boardgamegeek.com/boardgame/243797
172881,Quartz,"['Sérgio Halaban', 'André Zatz']",['Luis Francisco'],2015,3,5,14,60,45,60,"['FunBox Jogos', 'Magellan', 'Mandala Jogos', 'Passport Game Studios']",['Fantasy'],[],"['Push Your Luck', 'Set Collection', 'Take That']",,,,,2019-09-07,2658,2019-09-07,2899,2021-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/172881
300683,Meeple Land,"['Cyrille Allard', 'Frédéric Guérard']",['Tomasz Larek'],2020,2,4,8,45,45,45,"['Blue Orange (EU)', 'Blue Orange Games', 'Asmodee', 'Gém Klub Kft.', 'MAR LUDICO']",[],"['Admin: Better Description Needed!', 'Components: Meeples (Blue)', 'Components: Meeples (Green)', 'Components: Meeples (Yellow)', 'Misc: LongPack Games', 'Theme: Amusement Parks / Theme Parks']","['Modular Board', 'Tile Placement']",,,,,2021-01-16,2882,2021-05-22,4637,2021-01-16,,,,,,,,,755,2021-05-22,812,2021-04-24,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/300683
66085,Keltis: Das Orakel,['Reiner Knizia'],[],2010,2,4,10,30,30,30,"['Giochi Uniti', 'KOSMOS', 'Wargames Club Publishing']",['Racing'],['Game: Lost Cities'],"['Hand Management', 'Set Collection']",,,,,2019-09-07,2418,2019-09-07,2897,2021-05-22,,,,,,,,,605,2019-09-07,772,2021-05-22,,,,,1037,2019-09-07,1223,2021-05-15,,,,,,,,,https://boardgamegeek.com/boardgame/66085
30662,Travel Carcassonne,['Klaus-Jürgen Wrede'],['Doris Matthäus'],2007,2,5,8,45,30,45,"['999 Games', 'Hans im Glück', 'Rio Grande Games']","['City Building', 'Medieval']","['Game: Carcassonne', 'Versions & Editions: Travel Versions of Non-Travel Games']","['Area Majority / Influence', 'Tile Placement']",,,,,2019-09-07,2431,2019-09-07,2898,2021-05-22,,,,,,,,,612,2019-09-07,758,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/30662
216381,Hand of Fate: Ordeals,['Barantas'],"[""Ian O'Toole"", 'Jesse Gillespie']",2018,1,4,14,120,30,120,['Rule & Make'],"['Adventure', 'Card Game', 'Fantasy', 'Video Game Theme']","['Admin: Better Description Needed!', 'Crowdfunding: Kickstarter', 'Players: One versus Many']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Modular Board', 'Team-Based Game']",,,,,2019-09-07,2837,2020-10-24,3044,2020-01-25,,,,,,,,,,,,,,,,,,,,,472,2019-11-09,492,2019-09-07,,,,,https://boardgamegeek.com/boardgame/216381
188720,Escape Room in a Box: The Werewolf Experiment,"['Juliana Moreno Patel', 'Ariel Rubin']",[],2016,2,8,13,90,30,90,"['Mattel', 'Stay At Home Werewolves']","['Deduction', 'Educational', 'Party Game', 'Puzzle']","['Category: Escape Room Games', 'Components: Official Music Soundtrack', 'Crowdfunding: Kickstarter', 'Series: Escape Room in a Box (Mattel)']","['Cooperative Game', 'Paper-and-Pencil']",,,,,2020-07-18,2769,2020-07-18,2913,2021-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/188720
31503,Slide 5,['Wolfgang Kramer'],['Design Edge'],2007,2,10,8,30,30,30,['Endless Games (I)'],"['Card Game', 'Number', 'Party Game']","['Game: 6 nimmt!', 'Sports: Winter Sports']",['Simultaneous Action Selection'],,,,,2019-09-07,2438,2019-09-07,2906,2021-05-15,,,,,,,,,667,2019-09-07,802,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/31503
176803,Overseers,['Guan Chih Huang'],['You Chi (蚩尤)'],2015,3,6,12,45,30,45,"['Big Fun Games (Board Game)', 'GateOnGames', 'Hobby Game Mall', 'Igiari', 'Rebel Sp. z o.o.', 'ThunderGryph Games']","['Bluffing', 'Card Game']",[],"['Card Drafting', 'Set Collection', 'Variable Player Powers', 'Voting']",,,,,2019-09-07,2466,2019-09-21,2901,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/176803
230191,The Island of El Dorado,['Daniel Aronson'],['Helen Zhu'],2018,2,4,10,80,25,80,"['El Dorado Games', 'PlayMonster']","['Adventure', 'Ancient', 'Civilization', 'Exploration', 'Mythology']",['Crowdfunding: Kickstarter'],"['Action Queue', 'Area Majority / Influence', 'Dice Rolling', 'Modular Board', 'Roll / Spin and Move', 'Tile Placement', 'Trading', 'Worker Placement']",,,,,2019-09-07,2450,2019-09-07,2902,2021-05-22,,,,,,,,,,,,,,,,,1165,2019-09-07,1373,2021-05-22,581,2020-12-05,628,2021-05-22,,,,,https://boardgamegeek.com/boardgame/230191
208766,13 Clues,['Andrés J. Voicu'],['Giacomo Tappainer'],2016,2,6,8,30,30,30,"['dV Giochi', 'CMON Global Limited', 'Edge Entertainment', 'Galápagos Jogos', 'Game Factory', 'Gigamic', 'Korea Boardgames Co., Ltd.', 'Swan Panasia Co., Ltd.']","['Deduction', 'Memory', 'Murder/Mystery']","['Digital Implementations: Board Game Arena', 'Misc: LongPack Games']","['Action Points', 'Hand Management', 'Memory']",,,,,2019-09-07,2884,2020-08-08,3009,2019-09-14,,,,,,,,,759,2020-08-08,792,2021-02-20,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/208766
21892,Augsburg 1520,['Karsten Hartwig'],['Czarnè'],2006,2,5,12,75,25,75,"['alea', 'Ravensburger', 'Rio Grande Games']","['Economic', 'Medieval']","['Cities: Augsburg (Bavaria, Germany)', 'Series: Alea Medium Box']",['Auction/Bidding'],,,,,2019-09-07,2408,2019-09-07,2904,2021-05-22,,,,,,,,,,,,,,,,,1078,2019-09-07,1258,2021-05-15,,,,,,,,,https://boardgamegeek.com/boardgame/21892
135116,Rent a Hero,['Kuro'],"['David Ausloos', 'Biboun', 'Zezhou Chen', 'くろにゃこ。 (Kuronyako)', '純志 (Junsi)']",2012,3,5,8,30,20,30,"['2 Pionki', 'Alderac Entertainment Group', 'DMZ Games', 'Gemblo, Inc.', 'GoKids 玩樂小子', 'Hobby World', 'IELLO', 'Mancalamaro', 'Manifest Destiny', 'Pegasus Spiele', 'Portal Games', 'Reflexshop', 'REXhry', 'Zito! Ώρα για παιχνίδι']","['Bluffing', 'Card Game', 'Fantasy']","['Series: Big in Japan (AEG)', 'Series: Mini Games (IELLO)', 'Series: Pocket Game (AEG)']","['Hand Management', 'Set Collection', 'Take That']",,,,,2019-09-07,2477,2019-09-07,2905,2021-05-22,,,,,,,,,702,2019-09-07,841,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/135116
10819,Navia Dratp,['Koichi Yamazaki'],['Koichi Yamazaki'],2004,2,2,8,30,30,30,['Bandai'],"['Abstract Strategy', 'Collectible Components', 'Fantasy']","['Category: Combinatorial', 'Collectible: Collectible Miniatures Games', 'Players: Two Player Only Games', 'Theme: Anime / Manga', 'Traditional Games: Chess']","['Grid Movement', 'Square Grid']",78,2019-11-02,102,2021-05-08,2019-09-07,2362,2019-09-07,2906,2021-05-22,,,,,54,2019-09-07,67,2021-02-13,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/10819
155122,"1066, Tears to Many Mothers: The Battle of Hastings Card Game",['Tristan Hall'],['Ania Kryczkowska'],2018,1,2,12,60,30,60,"['Hall or Nothing Productions', 'Nuts! Publishing', 'Panda Game Manufacturing (PandaGM)', 'Schwerkraft-Verlag']","['Card Game', 'Medieval', 'Print & Play', 'Wargame']","['Country: England', 'Crowdfunding: Kickstarter', 'History: Norman Conquest', 'Players: Games with Solitaire Rules', 'Players: Wargames with Solitaire Rules']","['Hand Management', 'Solo / Solitaire Game']",,,,,2021-03-20,2910,2021-03-27,2930,2021-03-20,,,,,,,,,,,,,,,,,,,,,,,,,450,2021-05-08,466,2021-03-20,https://boardgamegeek.com/boardgame/155122
215437,Codex: Card-Time Strategy – Core Set,['David Sirlin'],[],2016,2,5,13,45,45,45,"['GaGa Games', 'Sirlin Games']","['Card Game', 'Fantasy', 'Fighting', 'Video Game Theme']","['Components: Binders', 'Series: Fantasy Strike (Sirlin)']","['Deck, Bag, and Pool Building', 'Hand Management', 'Variable Player Powers']",,,,,2019-09-07,2663,2019-11-09,2908,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/215437
135654,New Dawn,"['Konstantinos Kokkinis', 'Sotirios Tsantilas']","['Konstantinos Kokkinis', 'Antonis Papantoniou', 'Odysseas Stamoglou']",2014,2,4,12,120,90,120,"['Artipia Games', 'Stronghold Games']","['Economic', 'Science Fiction', 'Space Exploration']","['Crowdfunding: Kickstarter', 'Game: Among the Stars', 'Mechanism: 4X']","['Area Majority / Influence', 'Dice Rolling', 'Hand Management', 'Tile Placement', 'Variable Player Powers']",,,,,2019-09-07,2425,2019-09-07,2909,2021-05-22,,,,,,,,,,,,,,,,,1051,2019-09-07,1229,2021-05-22,,,,,,,,,https://boardgamegeek.com/boardgame/135654
20609,Asia Engulfed,"['Jesse Evans', 'Rick Young']","['Rodger B. MacGowan', 'Mark Simonitch']",2007,2,2,12,480,480,480,['GMT Games'],"['Wargame', 'World War II']","['Components: Block Wargames', 'Players: Two Player Only Games']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Secret Unit Deployment', 'Simulation']",,,,,2019-09-07,2397,2019-09-07,2913,2021-05-15,,,,,,,,,,,,,,,,,,,,,,,,,178,2019-10-26,218,2021-05-08,https://boardgamegeek.com/boardgame/20609
264476,Rangers of Shadow Deep,['Joseph McCullough'],['Barrett Stanley'],2018,1,4,12,120,60,120,"['(Self-Published)', '23rd Chamber', 'Tiny Furniture']","['Book', 'Dice', 'Fantasy', 'Fighting', 'Miniatures', 'Wargame']","['Game: Rangers of Shadow Deep', 'Players: Games with Solitaire Rules']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Role Playing', 'Variable Player Powers']",,,,,2019-09-07,2911,2021-05-15,4392,2019-09-07,,,,,,,,,,,,,,,,,,,,,477,2021-05-15,528,2020-05-16,348,2021-04-24,556,2020-05-30,https://boardgamegeek.com/boardgame/264476
13883,Jenseits von Theben,['Peter Prinz'],['Michael Menzel'],2004,2,4,10,75,75,75,"['Prinz Spiele', 'Queen Games']","['Exploration', 'Travel']",['Theme: Archaeology / Paleontology'],['Time Track'],,,,,2019-09-07,2365,2019-09-07,2913,2021-05-22,,,,,,,,,,,,,,,,,1009,2019-09-07,1211,2021-05-01,,,,,,,,,https://boardgamegeek.com/boardgame/13883
149787,Perdition's Mouth: Abyssal Rift,"['Timo Multamäki', 'David Hladky', 'Thomas Klausner', 'Kevin Wilson']","['Matthias Catrein', 'Jere Kasanen', 'Jamie Noble-Frier', 'Juha Salmijärvi', 'Tanja Ylitalo']",2016,1,6,10,180,30,180,['Dragon Dawn Productions'],"['Fantasy', 'Horror', 'Miniatures', 'Puzzle']","['Category: Dungeon Crawler', 'Components: Miniatures', 'Crowdfunding: Kickstarter', 'Mechanism: Campaign Games', 'Players: Games with Solitaire Rules', 'Setting: World of Zanziar']","['Action Points', 'Campaign / Battle Card Driven', 'Card Play Conflict Resolution', 'Cooperative Game', 'Hand Management', 'Rondel', 'Solo / Solitaire Game', 'Variable Phase Order', 'Variable Player Powers']",,,,,2019-09-07,2424,2019-09-07,2907,2021-05-22,,,,,,,,,,,,,,,,,1095,2019-09-07,1284,2021-05-01,415,2019-09-07,485,2021-05-22,,,,,https://boardgamegeek.com/boardgame/149787
299121,Machina Arcana (Second/Third Edition),['Juraj Bilich'],"['Aleksandra Bilic', 'Nele Diel', 'Sebastian Giacobino', 'Antal Kéninger', 'Igor Krstic', 'Marek Madej']",2019,1,4,13,150,150,150,"['Adreama Games', 'Treetato Studio']","['Adventure', 'Dice', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Mythology', 'Science Fiction']","['Category: Dungeon Crawler', 'Components: Official Music Soundtrack', 'Crowdfunding: Kickstarter', 'Game: Compact Combat', 'Players: Games with Solitaire Rules', 'Theme: Cthulhu Mythos', 'Theme: Steampunk']","['Action Points', 'Action/Event', 'Cooperative Game', 'Dice Rolling', 'Finale Ending', 'Grid Movement', 'Modular Board', 'Storytelling']",,,,,2020-10-31,2905,2021-05-15,3359,2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/299121
188076,Taluva Deluxe,['Marcel-André Casasola Merkle'],"['Charlotte Bey', 'Xavier Gueniffey Durin', 'Mathieu Moreau']",2015,2,4,8,45,45,45,"['Eagle-Gryphon Games', 'Ferti']","['City Building', 'Territory Building']","['Components: 3-Dimensional (3D)', 'Crowdfunding: Kickstarter', 'Region: Oceania', 'Theme: Tropical', 'Theme: Tropical Islands']","['Modular Board', 'Team-Based Game', 'Tile Placement']",,,,,2019-09-07,2600,2019-09-21,2920,2021-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/188076
18291,Unpublished Prototype,['(Uncredited)'],['(Uncredited)'],0,0,0,0,0,0,0,['(Unpublished)'],[],['Admin: Miscellaneous Placeholder'],[],,,,,2019-09-07,2475,2019-09-07,2917,2021-05-22,,,,,,,,,,,,,,,,,1084,2019-09-07,1268,2021-05-22,,,,,,,,,https://boardgamegeek.com/boardgame/18291
260710,Amul,"['Remo Conzadori', 'Stefano Negro']","['Eilene Cherie', 'Jere Kasanen']",2019,3,8,10,45,30,45,"['Lautapelit.fi', 'Gigamic', 'Hobby World', 'Pegasus Spiele', 'Playagame Edizioni', 'Stronghold Games', 'White Goblin Games']","['Arabian', 'Card Game', 'Medieval']",['Mechanism: Tableau Building'],"['Card Drafting', 'Contracts', 'Drafting', 'End Game Bonuses', 'Hand Management', 'Set Collection', 'Turn Order: Progressive', 'Turn Order: Stat-Based']",,,,,2019-09-28,2896,2021-04-10,4859,2019-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/260710
136440,Canterbury,['Andrew Parks'],"['Xavier Carrascosa', 'Chechu Nieto', 'Jessada Sutthi']",2013,2,4,10,90,90,90,['Quixotic Games'],"['City Building', 'Medieval']","['Cities: Canterbury (England)', 'Crowdfunding: Kickstarter']","['Area Majority / Influence', 'Tile Placement']",,,,,2019-09-07,2434,2019-09-07,2918,2021-05-22,,,,,,,,,,,,,,,,,1046,2019-09-07,1234,2021-05-22,,,,,,,,,https://boardgamegeek.com/boardgame/136440
